Time, in s	Altitude in m	Velocity in m/s
484.3	166299.995673191	5966.5476190476
484.4	166296.331336562	5969.0476190476
484.5	166292.679207226	5971.5079365079
484.6	166289.039025924	5973.9285714286
484.7	166285.410533393	5976.4285714286
484.8	166281.793470374	5978.8888888889
484.9	166278.187577606	5981.3095238095
485	166274.592595827	5983.8095238095
485.1	166271.008265777	5986.2698412698
485.2	166267.434328196	5988.6904761905
485.3	166263.870523823	5991.1507936508
485.4	166260.316593396	5993.5317460318
485.5	166256.772277656	5995.8333333333
485.6	166253.237317341	5998.1054401263
485.7	166249.711453191	6000.3052428827
485.8	166246.194425945	6002.4723407192
485.9	166242.685976342	6004.7752528417
486	166239.185845122	6006.9181099845
486.1	166235.693773023	6009.0609671274
486.2	166232.209500786	6011.2831893496
486.3	166228.732769148	6013.6142571598
486.4	166225.263318851	6015.9779464669
486.5	166221.800890632	6018.4537057732
486.6	166218.345225231	6020.8333333333
486.7	166214.896063388	6023.373015873
486.8	166211.453145841	6025.9920634921
486.9	166208.01621333	6028.6111111111
487	166204.585006595	6031.1904761905
487.1	166201.159266373	6033.8095238095
487.2	166197.738733406	6036.3888888889
487.3	166194.323148431	6038.9285714286
487.4	166190.912252189	6041.5079365079
487.5	166187.505785418	6044.0476190476
487.6	166184.103488858	6046.5476190476
487.7	166180.705103248	6049.0873015873
487.8	166177.310369327	6051.5873015873
487.9	166173.919027834	6054.0476190476
488	166170.53081951	6056.5873015873
488.1	166167.145485092	6059.0873015873
488.2	166163.762765321	6061.5476190476
488.3	166160.382400936	6064.0873015873
488.4	166157.004132675	6066.5873015873
488.5	166153.627701278	6069.0873015873
488.6	166150.252847485	6071.626984127
488.7	166146.879312035	6074.126984127
488.8	166143.506835666	6076.5873015873
488.9	166140.135159119	6079.126984127
489	166136.764023131	6081.626984127
489.1	166133.393168444	6084.126984127
489.2	166130.022335796	6086.626984127
489.3	166126.651265926	6089.1666666667
489.4	166123.279699573	6091.6666666667
489.5	166119.907377477	6094.246031746
489.6	166116.534040377	6096.7857142857
489.7	166113.159429013	6099.3253968254
489.8	166109.783284123	6101.8650793651
489.9	166106.405346447	6104.4047619048
490	166103.025356724	6106.8650793651
490.1	166099.643055693	6109.4047619048
490.2	166096.258184094	6111.9047619048
490.3	166092.870482666	6114.3650793651
490.4	166089.479692148	6116.8650793651
490.5	166086.085553279	6119.3650793651
490.6	166082.687806799	6121.8650793651
490.7	166079.286193447	6124.4444444445
490.8	166075.880453962	6126.9841269841
490.9	166072.470329084	6129.5238095238
491	166069.055559551	6132.1428571429
491.1	166065.635886103	6134.7222222222
491.2	166062.21104948	6137.2619047619
491.3	166058.78079042	6139.8412698413
491.4	166055.344849663	6142.380952381
491.5	166051.902967948	6144.880952381
491.6	166048.454886014	6147.4206349206
491.7	166045.000344601	6149.9603174603
491.8	166041.539084447	6152.4603174603
491.9	166038.070846293	6155.0396825397
492	166034.595370877	6157.5793650794
492.1	166031.112398939	6160.1190476191
492.2	166027.621671217	6162.7380952381
492.3	166024.122928452	6165.3174603175
492.4	166020.615911382	6167.8174603175
492.5	166017.100360747	6170.3968253968
492.6	166013.576017286	6172.9761904762
492.7	166010.04262177	6175.5555555556
492.8	166006.499925662	6178.1746031746
492.9	166002.947717261	6180.753968254
493	165999.385825623	6183.3333333333
493.1	165995.81412057	6185.9920634921
493.2	165992.232512688	6188.6111111111
493.3	165988.640953322	6191.1904761905
493.4	165985.039434553	6193.8095238095
493.5	165981.427978527	6196.3888888889
493.6	165977.806611322	6198.9682539683
493.7	165974.17535902	6201.5873015873
493.8	165970.534247698	6204.1666666667
493.9	165966.883303435	6206.746031746
494	165963.222552311	6209.3650793651
494.1	165959.552020405	6211.9444444445
494.2	165955.871733795	6214.5238095238
494.3	165952.181718562	6217.1428571429
494.4	165948.482000783	6219.7222222222
494.5	165944.772606539	6222.3015873016
494.6	165941.053561907	6224.9206349206
494.7	165937.324892968	6227.5396825397
494.8	165933.5866258	6230.1190476191
494.9	165929.838786483	6232.7380952381
495	165926.081401094	6235.3571428572
495.1	165922.314495715	6237.9761904762
495.2	165918.538096423	6240.6349206349
495.3	165914.752229297	6243.2936507937
495.4	165910.956920418	6245.873015873
495.5	165907.152195863	6248.5714285714
495.6	165903.338081712	6251.2301587302
495.7	165899.514604045	6253.8492063492
495.8	165895.681788939	6256.5079365079
495.9	165891.839662475	6259.1666666667
496	165887.98825073	6261.746031746
496.1	165884.127579785	6264.4444444445
496.2	165880.257675719	6267.0634920635
496.3	165876.37856461	6269.6825396825
496.4	165872.490272537	6272.3412698413
496.5	165868.592825581	6275
496.6	165864.686249819	6277.5793650794
496.7	165860.77057133	6280.2777777778
496.8	165856.845816195	6282.8968253968
496.9	165852.912010492	6285.5158730159
497	165848.9691803	6288.1746031746
497.1	165845.017351698	6290.8333333333
497.2	165841.056550765	6293.4523809524
497.3	165837.08680358	6296.1507936508
497.4	165833.108136223	6298.7301587302
497.5	165829.120574772	6301.2698412698
497.6	165825.124145307	6303.8492063492
497.7	165821.118873906	6306.4285714286
497.8	165817.10478665	6308.9682539683
497.9	165813.081909616	6311.5873015873
498	165809.050268883	6314.1666666667
498.1	165805.009890532	6316.746031746
498.2	165800.960800641	6319.4047619048
498.3	165796.903025289	6322.0634920635
498.4	165792.836590555	6324.7222222222
498.5	165788.761522518	6327.4603174603
498.6	165784.677847258	6330.1190476191
498.7	165780.585590853	6332.7380952381
498.8	165776.484779383	6335.4365079365
498.9	165772.375438926	6338.1349206349
499	165768.257595562	6340.8333333333
499.1	165764.13127537	6343.5714285714
499.2	165759.996504429	6346.2301587302
499.3	165755.853308817	6348.8492063492
499.4	165751.701714615	6351.5476190476
499.5	165747.5417479	6354.2857142857
499.6	165743.373434753	6357.0238095238
499.7	165739.196801252	6359.8015873016
499.8	165735.011873476	6362.5
499.9	165730.818677505	6365.1984126984
500	165726.617239417	6367.9761904762
500.1	165722.407585292	6370.7936507937
500.2	165718.189741209	6373.5317460318
500.3	165713.963733246	6376.3095238095
500.4	165709.729587483	6379.0079365079
500.5	165705.487329999	6381.6666666667
500.6	165701.236986873	6384.4047619048
500.7	165696.978584183	6387.1825396825
500.8	165692.71214801	6389.9206349206
500.9	165688.437704433	6392.7380952381
501	165684.155279529	6395.4761904762
501.1	165679.864899379	6398.2142857143
501.2	165675.566590062	6401.0317460318
501.3	165671.260377656	6403.8492063492
501.4	165666.94628824	6406.626984127
501.5	165662.624347894	6409.4047619048
501.6	165658.294582697	6412.1031746032
501.7	165653.957018728	6414.8015873016
501.8	165649.611682066	6417.5396825397
501.9	165645.25859879	6420.3174603175
502	165640.897794979	6423.0952380952
502.1	165636.529296712	6425.9126984127
502.2	165632.153130069	6428.6904761905
502.3	165627.769321127	6431.4285714286
502.4	165623.377895968	6434.246031746
502.5	165618.978880668	6437.0634920635
502.6	165614.572301309	6439.8412698413
502.7	165610.158183968	6442.6190476191
502.8	165605.736554724	6445.3571428572
502.9	165601.307439658	6448.0555555556
503	165596.870864847	6450.873015873
503.1	165592.426856372	6453.6507936508
503.2	165587.97544031	6456.4682539683
503.3	165583.516642742	6459.3253968254
503.4	165579.050489746	6462.1031746032
503.5	165574.577007401	6464.8412698413
503.6	165570.096221787	6467.6587301587
503.7	165565.608158982	6470.3968253968
503.8	165561.112845066	6473.0952380952
503.9	165556.610306117	6475.7936507937
504	165552.100568215	6478.4523809524
504.1	165547.583657439	6481.1111111111
504.2	165543.059599868	6483.8492063492
504.3	165538.52842158	6486.6666666667
504.4	165533.990148656	6489.5238095238
504.5	165529.444807174	6492.5
504.6	165524.892423213	6495.4365079365
504.7	165520.333022852	6498.2936507937
504.8	165515.766632171	6501.2301587302
504.9	165511.193277248	6504.1666666667
505	165506.612984163	6507.0634920635
505.1	165502.025778994	6510
505.2	165497.431687821	6512.8968253968
505.3	165492.830736723	6515.7936507937
505.4	165488.222951779	6518.8492063492
505.5	165483.608359067	6521.9047619048
505.6	165478.986984668	6524.9206349206
505.7	165474.35885466	6527.9761904762
505.8	165469.723995122	6530.9920634921
505.9	165465.082432133	6533.9682539683
506	165460.434191772	6536.9841269841
506.1	165455.779300119	6539.9206349206
506.2	165451.117783253	6542.8174603175
506.3	165446.449667252	6545.753968254
506.4	165441.774978195	6548.6507936508
506.5	165437.093742163	6551.5476190476
506.6	165432.405985233	6554.4841269841
506.7	165427.711733485	6557.4206349206
506.8	165423.011012998	6560.3174603175
506.9	165418.303849851	6563.253968254
507	165413.590270124	6566.1904761905
507.1	165408.870299894	6569.0476190476
507.2	165404.143965242	6571.9444444445
507.3	165399.411292246	6574.8412698413
507.4	165394.672306986	6577.6984126984
507.5	165389.92703554	6580.6349206349
507.6	165385.175503988	6583.5714285714
507.7	165380.417738409	6586.4682539683
507.8	165375.653764881	6589.4444444445
507.9	165370.883609484	6592.4206349206
508	165366.107298298	6595.3174603175
508.1	165361.3248574	6598.253968254
508.2	165356.53631287	6601.1904761905
508.3	165351.741690788	6604.0873015873
508.4	165346.941017232	6607.0238095238
508.5	165342.134318281	6609.9206349206
508.6	165337.321620015	6612.7777777778
508.7	165332.502948512	6615.753968254
508.8	165327.678329852	6618.6904761905
508.9	165322.847790113	6621.626984127
509	165318.011355376	6624.6031746032
509.1	165313.169051718	6627.5793650794
509.2	165308.320905219	6630.5158730159
509.3	165303.466941958	6633.5317460318
509.4	165298.607188014	6636.4682539683
509.5	165293.741669466	6639.4047619048
509.6	165288.870412394	6642.380952381
509.7	165283.993442875	6645.3174603175
509.8	165279.110786991	6648.253968254
509.9	165274.222470819	6651.2698412698
510	165269.328520438	6654.246031746
510.1	165264.428961928	6657.2222222222
510.2	165259.523821368	6660.2777777778
510.3	165254.613124836	6663.253968254
510.4	165249.696898413	6666.2698412699
510.5	165244.775168176	6669.2857142857
510.6	165239.847960206	6672.2619047619
510.7	165234.91530058	6675.1984126984
510.8	165229.977215379	6678.2142857143
510.9	165225.033730681	6681.1904761905
511	165220.084872566	6684.1666666667
511.1	165215.130667112	6687.1825396825
511.2	165210.171140398	6690.1587301587
511.3	165205.206318504	6693.1349206349
511.4	165200.236227509	6696.1904761905
511.5	165195.260893492	6699.2063492064
511.6	165190.280342531	6702.1825396825
511.7	165185.294600707	6705.1984126984
511.8	165180.303694097	6708.1746031746
511.9	165175.307648782	6711.1507936508
512	165170.30649084	6714.2063492064
512.1	165165.30024635	6717.2222222222
512.2	165160.288941391	6720.1984126984
512.3	165155.272602043	6723.2142857143
512.4	165150.251254385	6726.2698412698
512.5	165145.224924494	6729.2857142857
512.6	165140.193638452	6732.380952381
512.7	165135.157422337	6735.4365079365
512.8	165130.116302227	6738.4523809524
512.9	165125.070304202	6741.5079365079
513	165120.019454341	6744.6031746032
513.1	165114.963778723	6747.6190476191
513.2	165109.903303428	6750.6746031746
513.3	165104.838054533	6753.7301587302
513.4	165099.768058119	6756.746031746
513.5	165094.693340265	6759.8412698413
513.6	165089.613927048	6762.9365079365
513.7	165084.52984455	6765.9523809524
513.8	165079.441118848	6769.0476190476
513.9	165074.347776022	6772.1428571429
514	165069.24984215	6775.1587301587
514.1	165064.147343313	6778.253968254
514.2	165059.040305588	6781.3095238095
514.3	165053.928755056	6784.3253968254
514.4	165048.812717794	6787.4206349206
514.5	165043.692219883	6790.5158730159
514.6	165038.567287401	6793.5714285714
514.7	165033.437946428	6796.7063492064
514.8	165028.304223042	6799.8412698413
514.9	165023.166143322	6802.9365079365
515	165018.023733348	6806.1111111111
515.1	165012.877019199	6809.246031746
515.2	165007.726026954	6812.3015873016
515.3	165002.570782691	6815.4365079365
515.4	164997.41131249	6818.5317460318
515.5	164992.247642431	6821.5873015873
515.6	164987.079798591	6824.6825396825
515.7	164981.907807051	6827.6984126984
515.8	164976.731693889	6830.6746031746
515.9	164971.551485184	6833.6904761905
516	164966.367207016	6836.7063492064
516.1	164961.178885463	6839.7222222222
516.2	164955.986546605	6842.7777777778
516.3	164950.79021652	6845.873015873
516.4	164945.589921289	6849.0079365079
516.5	164940.385686989	6852.2222222222
516.6	164935.177539699	6855.4761904762
516.7	164929.9655055	6858.6904761905
516.8	164924.74961047	6861.9841269841
516.9	164919.529880689	6865.1984126984
517	164914.306342234	6868.2936507937
517.1	164909.079021186	6871.3888888889
517.2	164903.847943623	6874.4841269841
517.3	164898.613135624	6877.5396825397
517.4	164893.374623269	6880.6746031746
517.5	164888.132432637	6883.7698412698
517.6	164882.886589807	6886.9047619048
517.7	164877.637120857	6890.1984126984
517.8	164872.384051867	6893.5714285714
517.9	164867.127408916	6896.9047619048
518	164861.867218084	6900.3174603175
518.1	164856.603505448	6903.6904761905
518.2	164851.336297088	6906.9841269841
518.3	164846.065619084	6910.3571428572
518.4	164840.791497514	6913.6904761905
518.5	164835.513958458	6916.9444444445
518.6	164830.233027994	6920.2380952381
518.7	164824.948732202	6923.4126984127
518.8	164819.66109716	6926.4682539683
518.9	164814.370148948	6929.6428571429
519	164809.075913645	6932.6641401194
519.1	164803.77841733	6935.659384426
519.2	164798.477686082	6938.7667691533
519.3	164793.17374598	6941.9220992313
519.4	164787.866623104	6945.0173373266
519.5	164782.556343531	6948.2316230409
519.6	164777.242933342	6951.4062262155
519.7	164771.926418615	6954.6547845088
519.8	164766.60682543	6957.9690640117
519.9	164761.284179865	6961.2108856336
520	164755.958508	6964.4047619048
520.1	164750.629835914	6967.7777777778
520.2	164745.298189685	6971.1507936508
520.3	164739.963595394	6974.4444444445
520.4	164734.626079118	6977.8174603175
520.5	164729.285666938	6981.1507936508
520.6	164723.942384931	6984.4444444445
520.7	164718.596259178	6987.7380952381
520.8	164713.247315757	6990.9920634921
520.9	164707.895580748	6994.2063492064
521	164702.541080229	6997.5396825397
521.1	164697.183840279	7000.8333333333
521.2	164691.823886979	7004.0873015873
521.3	164686.461246406	7007.380952381
521.4	164681.095944639	7010.7142857143
521.5	164675.728007759	7014.0079365079
521.6	164670.357461843	7017.3412698413
521.7	164664.984332972	7020.5952380952
521.8	164659.608647223	7023.7301587302
521.9	164654.230430677	7026.9047619048
522	164648.849709412	7030.1190476191
522.1	164643.466509508	7033.253968254
522.2	164638.080857043	7036.5079365079
522.3	164632.692778096	7039.7619047619
522.4	164627.302298747	7043.0555555556
522.5	164621.909445075	7046.5079365079
522.6	164616.514243159	7049.9603174603
522.7	164611.116719077	7053.373015873
522.8	164605.716898909	7056.8650793651
522.9	164600.314808734	7060.2777777778
523	164594.910474632	7063.6904761905
523.1	164589.50392268	7067.1428571429
523.2	164584.095178959	7070.5555555556
523.3	164578.684269547	7073.9285714286
523.4	164573.271220523	7077.3412698413
